Move clamp D,0.1,
Move clamp D,0.09,
Move tray CD,7.75,
Move tray CD,7.68,
Move tray CD,7.81,
Move tray CD,7.72,
Move clamp D,0.11,
Move clamp D,10.8,
Move tray CD,7.76,
Move tray CD,7.77,
Move tray CD,7.71,
Move tray CD,7.78,
Move tray CD,7.82,
Move clamp D,0.08,
Move tray CD,7.67,
Move clamp D,11.89,
Move clamp D,0.1,
Move clamp D,11.51,
Move tray CD,7.81,
Disengage magnet,0.53,
Home pipettor,2.71,
Raise Thermocycler A,0.13,
Raise Thermocycler B,0.13,
Suction cups on,2.0,
Delay for 3 seconds,3.01,
Move relative up by 200000,3.27,
Suction cups off,0.45,
Move relative down by 200000,3.27,
Suction cups on,2.0,
Delay for 3 seconds,3.02,
Move relative up by 200000,3.23,
Move relative down by 200000,3.21,
Suction cups off,0.41,
Home pipettor,33.58,
Move Chip A,34.15,
Pause for user input -> Ok Pressed,2.99,
Move Lid A,33.79,
Pause for user input -> Ok Pressed,6.72,
Move Engaged Chip A,28.67,
Move Chip B,25.07,
Pause for user input -> Ok Pressed,18.4,
Move Lid B,33.52,
Pause for user input -> Ok Pressed,4.9,
Suction cups on,1.97,
Delay for 3 seconds,3.02,
Move relative up by 200000,3.23,
Move relative down by 200000,3.21,
Suction cups off,0.4,
Move relative down by 3000,1.39,
Suction cups on,1.93,
Delay for 3 seconds,3.02,
Move relative up by 200000,3.24,
Move relative down by 200000,3.22,
Suction cups off,0.41,
Suction cups on,1.91,
Delay for 3 seconds,3.02,
Move relative up by 200000,3.23,
Move relative down by 200000,3.25,
Suction cups off,0.45,
Move relative down by 3000,1.38,
Suction cups on,1.93,
Delay for 3 seconds,3.02,
Move relative up by 200000,3.26,
Move relative down by 200000,3.24,
Suction cups off,0.43,
Move Chip B,30.62,
Pause for user input -> Ok Pressed,4.72,
Move Lid B,33.68,
Move Chip B,30.37,
Move Lid B,33.66,
Suction cups on,1.97,
Delay for 3 seconds,3.02,
Move relative up by 200000,3.22,
Move relative down by 200000,3.21,
Suction cups off,0.4,
Move relative down by 3000,1.39,
Suction cups on,1.91,
Delay for 3 seconds,3.02,
Move relative up by 200000,3.24,
Move relative down by 200000,3.2,
Suction cups off,0.4,
Suction cups on,1.98,
Delay for 3 seconds,3.02,
Move relative up by 200000,3.22,
Move relative down by 200000,3.19,
Suction cups off,0.4,
Suction cups on,1.97,
Delay for 3 seconds,3.02,
Move relative up by 200000,3.22,
Move relative down by 200000,3.23,
Suction cups off,0.42,
Suction cups on,1.98,
Delay for 3 seconds,3.02,
Move relative up by 200000,3.22,
Move relative down by 200000,3.22,
Suction cups off,0.42,
Suction cups on,1.95,
Delay for 3 seconds,3.02,
Move relative up by 200000,3.22,
