Move clamp A,3.72,
Move clamp B,9.48,
Move tray AB,7.8,
Home pipettor,20.75,
Pickup tips from B column 7,18.61,
Eject tips in B column 7,10.55,
Home pipettor,41.02,
Raise Thermocycler A,0.14,
Raise Thermocycler B,0.15,
Pickup tips from B column 12,18.15,
Move to Tray tray A column 1 with 200 uL tips,9.68,
Eject tips in B column 12,17.15,
Home pipettor,40.96,
Change Heater/Shaker Temperature to 60.0 C,20.03,
Engage magnet,0.48,
Pickup tips from A column 1,18.36,
Move to Reagent Cartridge tray A column 1 with 1000 uL tips,9.63,
Mix 935 uLs with 1000 uL tips at High pressure 1 time,27.44,
Aspirate 935 uLs with 1000 uL tips at High pressure 1 time,13.78,
Home pipettor,24.33,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 170000 with the drip plate,18.35,
Dispense 935 uLs with 1000 uL tips at High pressure 1 time,13.7,
Delay for 3 seconds,3.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,13.66,
Home pipettor,40.45,
Pickup tips from A column 1,18.33,
Move to Reagent Cartridge tray A column 2 with 1000 uL tips,9.66,
Mix 935 uLs with 1000 uL tips at High pressure 1 time,27.5,
Aspirate 935 uLs with 1000 uL tips at High pressure 1 time,13.77,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 170000 with the drip plate,21.97,
Dispense 935 uLs with 1000 uL tips at High pressure 1 time,13.78,
Delay for 3 seconds,3.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,13.69,
Home pipettor,19.69,
Eject tips in A column 1,12.3,
Pickup tips from A column 1,22.23,
Home pipettor,17.41,
Move to Reagent Cartridge tray A column 11 with 1000 uL tips,10.15,
Mix 935 uLs with 1000 uL tips at High pressure 1 time,27.44,
Aspirate 935 uLs with 1000 uL tips at High pressure 1 time,13.74,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 170000 with the drip plate,22.22,
Dispense 935 uLs with 1000 uL tips at High pressure 1 time,13.65,
Delay for 3 seconds,3.01,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,13.76,
Home pipettor,36.01,
Pickup tips from A column 1,18.35,
Move to Reagent Cartridge tray A column 12 with 1000 uL tips,9.18,
Mix 900 uLs with 1000 uL tips at High pressure 1 time,27.48,
Aspirate 900 uLs with 1000 uL tips at High pressure 1 time,13.71,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 170000 with the drip plate,22.4,
Dispense 900 uLs with 1000 uL tips at High pressure 1 time,13.8,
Delay for 3 seconds,3.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,13.77,
Delay for 3 seconds,3.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,13.75,
Home pipettor fast,18.69,
Shake on with an RPM of 1000,20.03,
Eject tips in A column 1,12.52,
Home pipettor,43.67,
Home pipettor,24.72,
Delay for 20 minutes,1200.02,
Delay for 5 seconds,5.02,
Pickup tips from A column 4,18.3,
Shake off,10.01,
Move to Heater/Shaker column 1 with 1000 uL tips with the drip plate,17.83,
Aspirate 860 uLs with 1000 uL tips at High pressure 1 time,13.8,
Move to Sample Rack tray A with 1000 uL tips moving left by 500 up by 270000 with the drip plate,23.11,
Shake on with an RPM of 1000,20.06,
Delay for 45 seconds,45.03,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,13.77,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,13.73,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,13.74,
Delay for 5 seconds,5.01,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,13.76,
Delay for 5 seconds,5.02,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,13.73,
Move relative right by 3000,1.39,
Move to Mag Separator column 1 with 1000 uL tips moving up by 20000 with the drip plate,23.85,
Shake off,10.02,
Dispense 80 uLs with 1000 uL tips at High pressure 1 time,13.76,
Delay for 3 seconds,3.01,
Dispense 25 uLs with 1000 uL tips at High pressure 1 time,13.72,
Move to Heater/Shaker column 1 with 1000 uL tips with the drip plate,20.4,
Aspirate 860 uLs with 1000 uL tips at High pressure 1 time,13.81,
Move to Sample Rack tray A with 1000 uL tips moving left by 500 up by 270000 with the drip plate,23.11,
Shake on with an RPM of 1000,20.06,
Delay for 45 seconds,45.01,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,32.36,
Delay for 5 seconds,5.03,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,13.7,
Delay for 5 seconds,5.01,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,13.8,
Delay for 5 seconds,5.03,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,13.79,
Delay for 5 seconds,5.03,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,13.79,
Move relative right by 3000,1.39,
Move to Mag Separator column 1 with 1000 uL tips moving up by 20000 with the drip plate,23.99,
Shake off,10.01,
Dispense 80 uLs with 1000 uL tips at High pressure 1 time,13.77,
Delay for 3 seconds,3.02,
Dispense 25 uLs with 1000 uL tips at High pressure 1 time,13.77,
Aspirate 200 uLs with 1000 uL tips at Lowest pressure 1 time,13.71,
Home pipettor,51.94,
Move to Mag Separator column 1 with 1000 uL tips,11.01,
Dispense 200 uLs with 1000 uL tips at Lowest pressure 1 time,13.77,
