Home pipettor,40.57,
Move Chip C,35.1,
Move Lid C,34.3,
Move Engaged Chip C,31.47,
Move Chip D,33.61,
Move Lid D,34.21,
Pause for user input -> Ok Pressed,27.68,
Move Engaged Chip D,31.44,
Home pipettor along Z,5.62,
Pause for user input -> Cancel Pressed,12.35,
Move Chip C,29.17,
Move Lid C,34.23,
Move Engaged Chip C,31.43,
Move Chip D,33.71,
Move Lid D,34.24,
Pause for user input -> Ok Pressed,30.24,
Move Engaged Chip D,31.1,
Home pipettor along Z,5.53,
Raise Thermocycler A,0.18,
Raise Thermocycler B,0.14,
Move Chip A,28.87,
Move Lid A,33.61,
Move Engaged Chip A,31.35,
Move Chip B,33.07,
Move Lid B,33.64,
Pause for user input -> Ok Pressed,10.07,
Move Engaged Chip B,31.13,
Move Chip C,33.62,
Move Lid C,34.14,
Pause for user input -> Ok Pressed,9.02,
Move Engaged Chip C,31.36,
Move Chip D,33.78,
Move Lid D,33.92,
Pause for user input -> Ok Pressed,8.57,
Move Engaged Chip D,31.35,
Home pipettor along Z,5.55,
Move Chip A,28.85,
Move Lid A,33.78,
Move Engaged Chip A,31.32,
Move Chip B,32.96,
Move Lid B,33.59,
Pause for user input -> Ok Pressed,4.47,
Move Engaged Chip B,31.09,
Move Chip C,33.56,
Move Lid C,34.12,
Pause for user input -> Ok Pressed,8.12,
Move Engaged Chip C,31.35,
Move Chip D,33.71,
Move Lid D,34.16,
Pause for user input -> Ok Pressed,3.95,
Move Engaged Chip D,31.67,
Home pipettor along Z,5.55,
Move Chip B,28.84,
Move Lid B,33.51,
Move Engaged Chip B,31.1,
Move Chip B,33.26,
Move Lid B,33.61,
Move Engaged Chip B,31.22,
Move Chip B,32.99,
Move Lid B,33.87,
Move Engaged Chip B,31.36,
Move Chip B,32.92,
Move Lid B,33.66,
Move Engaged Chip B,31.05,
Move Chip B,32.98,
Move Lid B,33.59,
Move Engaged Chip B,31.06,
Move Chip B,33.03,
Move Lid B,33.64,
Move Engaged Chip B,31.29,
Move Chip A,33.05,
Move Lid A,33.66,
Move Engaged Chip A,31.26,
Move Chip B,33.03,
Move Lid B,33.61,
Pause for user input -> Ok Pressed,10.47,
Move Engaged Chip B,31.08,
Move Chip C,33.45,
Move Lid C,34.07,
Pause for user input -> Ok Pressed,34.75,
Move Engaged Chip C,31.31,
Move Chip D,33.49,
Move Lid D,34.08,
Pause for user input -> Ok Pressed,8.29,
Move Engaged Chip D,31.6,
Home pipettor along Z,5.49,
Move Chip A,28.92,
Move Lid A,34.13,
Move Engaged Chip A,31.29,
Move Chip B,33.01,
Move Lid B,33.57,
Pause for user input -> Ok Pressed,12.41,
Move Engaged Chip B,31.12,
Move Chip C,33.44,
Move Lid C,34.07,
Pause for user input -> Ok Pressed,5.98,
Move Engaged Chip C,31.39,
Move Chip D,33.61,
Move Lid D,34.04,
Pause for user input -> Ok Pressed,6.94,
Move Engaged Chip D,31.35,
Home pipettor along Z,5.53,
Move Chip A,28.88,
Move Lid A,33.83,
Move Engaged Chip A,31.26,
Move Chip B,33.19,
Move Lid B,33.76,
Pause for user input -> Ok Pressed,8.71,
Home pipettor,78.84,
Move Chip C,34.93,
Move Lid C,34.36,
Move Engaged Chip C,31.53,
Move Chip D,33.87,
Move Lid D,34.29,
Pause for user input -> Ok Pressed,27.34,
Move Engaged Chip D,31.5,
Home pipettor along Z,5.59,
Home pipettor,2.83,
Home pipettor,38.78,
Move Chip A,34.29,
Move Lid A,33.5,
Move Engaged Chip A,31.21,
Move Chip B,33.12,
Move Lid B,33.64,
Pause for user input -> Ok Pressed,7.04,
Move Engaged Chip B,31.14,
Move Chip C,33.51,
Move Lid C,33.88,
Pause for user input -> Ok Pressed,7.36,
Move Engaged Chip C,31.24,
Move Chip D,33.52,
Home pipettor,37.73,
Move Chip D,34.99,
Home pipettor,56.64,
Move Chip D,35.13,
Move Lid D,34.19,
Home pipettor,37.93,
Move Chip D,35.16,
Home pipettor along Z,5.48,
Move Chip D,30.82,
Move Lid D,34.16,
Move Engaged Chip D,31.14,
Home pipettor along Z,5.51,
Move Chip A,28.72,
Move Lid A,33.76,
Move Engaged Chip A,31.08,
Move Chip B,33.31,
Move Lid B,33.51,
Pause for user input -> Ok Pressed,11.05,
Move Engaged Chip B,31.16,
Move Chip C,33.52,
Move Lid C,33.88,
Pause for user input -> Ok Pressed,4.04,
Move Engaged Chip C,31.3,
Move Chip D,33.73,
Move Lid D,34.13,
Pause for user input -> Ok Pressed,10.57,
Move Engaged Chip D,31.08,
Home pipettor along Z,5.49,
Move Chip A,28.54,
Move Lid A,33.63,
Move Engaged Chip A,31.16,
Move Chip B,33.28,
Move Lid B,33.66,
Pause for user input -> Ok Pressed,4.1,
Move Engaged Chip B,31.13,
Move Chip C,33.3,
Move Lid C,33.73,
Pause for user input -> Ok Pressed,5.03,
Move Engaged Chip C,31.15,
Move Chip D,33.57,
Move Lid D,34.17,
Pause for user input -> Ok Pressed,7.12,
Move Engaged Chip D,31.09,
Home pipettor along Z,5.5,
Move Chip A,29.04,
Move Lid A,33.74,
Move Engaged Chip A,31.24,
Move Chip B,32.85,
Move Lid B,33.77,
Pause for user input -> Ok Pressed,14.29,
Move Engaged Chip B,31.21,
Move Chip C,33.54,
Move Lid C,33.78,
Pause for user input -> Ok Pressed,6.88,
Move Engaged Chip C,31.11,
Move Chip D,33.6,
Move Lid D,34.17,
Pause for user input -> Ok Pressed,4.42,
Move Engaged Chip D,31.12,
Home pipettor along Z,5.78,
Move Chip A,28.69,
Move Lid A,33.78,
Move Engaged Chip A,30.84,
Move Chip B,33.0,
Move Lid B,33.68,
Pause for user input -> Ok Pressed,3.55,
Move Engaged Chip B,31.18,
Move Chip C,33.28,
Move Lid C,33.87,
Pause for user input -> Ok Pressed,6.28,
Move Engaged Chip C,31.22,
Move Chip D,33.56,
Move Lid D,34.18,
Pause for user input -> Ok Pressed,1.48,
Move Engaged Chip D,31.18,
Home pipettor along Z,5.69,
Home pipettor,9.44,
Pickup tips from A column 5,18.45,
Move to Mag Separator column 1 with 50 uL tips,10.92,
Aspirate 7 uLs with 50 uL tips at Low pressure 1 time,4.06,
Home pipettor along Z,6.71,
