Move to Reagent Cartridge tray A column 9 with 200 uL tips,5.84,
Aspirate 100 uLs with 200 uL tips at Highest pressure 1 time,4.21,
Move relative up by 20000,0.98,
Dispense 100 uLs with 200 uL tips at Highest pressure 1 time,3.99,
Move relative down by 20000,0.94,
Aspirate 100 uLs with 200 uL tips at Highest pressure 1 time,4.26,
Move relative up by 20000,0.92,
Dispense 100 uLs with 200 uL tips at Highest pressure 1 time,4.11,
Move relative down by 20000,0.96,
Aspirate 100 uLs with 200 uL tips at Highest pressure 1 time,4.28,
Move relative up by 20000,0.91,
Dispense 100 uLs with 200 uL tips at Highest pressure 1 time,4.0,
Move relative down by 20000,0.98,
Move relative up by 20000,0.96,
Delay for 2 seconds,2.01,
Dispense 25 uLs with 200 uL tips at Low pressure 1 time,3.99,
Delay for 2 seconds,2.02,
Dispense 25 uLs with 200 uL tips at Low pressure 1 time,3.97,
Move relative down by 20000,0.91,
Eject tips in A column 6,10.64,
Pickup tips from A column 7,14.15,
Move to Mag Separator column 1 with 200 uL tips,7.17,
Aspirate 70 uLs with 200 uL tips at Low pressure 1 time,3.44,
Move to Mag Separator column 2 with 200 uL tips moving up by 100000,7.46,
Dispense 70 uLs with 200 uL tips at Low pressure 1 time,4.07,
Delay for 5 seconds,5.02,
Dispense 20 uLs with 200 uL tips at Low pressure 1 time,3.95,
Move relative down by 100000,0.98,
Eject tips in A column 7,11.93,
Disengage magnet,0.23,
Pickup tips from A column 9,14.09,
Move to Reagent Cartridge tray A column 9 with 200 uL tips,5.66,
Aspirate 85 uLs with 200 uL tips at Low pressure 1 time,3.46,
Move to Mag Separator column 2 with 200 uL tips moving up by 40000,8.84,
Dispense 85 uLs with 200 uL tips at Low pressure 1 time,4.24,
Delay for 10 seconds,10.02,
Dispense 20 uLs with 200 uL tips at Low pressure 1 time,3.99,
Move relative down by 40000,0.98,
Aspirate 150 uLs with 200 uL tips at Highest pressure 1 time,4.42,
Delay for 2 seconds,2.02,
Dispense 150 uLs with 200 uL tips at Highest pressure 1 time,4.12,
Delay for 2 seconds,2.03,
Aspirate 150 uLs with 200 uL tips at Highest pressure 1 time,4.43,
Delay for 2 seconds,2.03,
Dispense 150 uLs with 200 uL tips at Highest pressure 1 time,4.16,
Delay for 2 seconds,2.03,
Aspirate 150 uLs with 200 uL tips at Highest pressure 1 time,4.43,
Delay for 2 seconds,2.02,
Dispense 150 uLs with 200 uL tips at Highest pressure 1 time,4.12,
Delay for 2 seconds,2.03,
Aspirate 150 uLs with 200 uL tips at Highest pressure 1 time,4.43,
Delay for 2 seconds,2.01,
