EXTRACTION,,
Change Heater/Shaker Temperature to 60.0 C,20.12,
Engage magnet,0.44,
Pickup tips from A column 1,16.73,
Move to Sample Rack tray A with 1000 uL tips,8.3,
Aspirate 1000 uLs with 1000 uL tips at High pressure 1 time,5.79,
Move to Heater/Shaker column 1 with 1000 uL tips,13.16,
Dispense 1000 uLs with 1000 uL tips at High pressure 1 time,6.61,
Delay for 2 seconds,2.02,
Dispense 50 uLs with 1000 uL tips at High pressure 1 time,4.23,
Move to Sample Rack tray A with 1000 uL tips,13.13,
Aspirate 1000 uLs with 1000 uL tips at High pressure 1 time,5.73,
Move to Heater/Shaker column 1 with 1000 uL tips,13.13,
Dispense 1000 uLs with 1000 uL tips at High pressure 1 time,6.66,
Delay for 2 seconds,2.02,
Dispense 50 uLs with 1000 uL tips at High pressure 1 time,4.11,
Move to Sample Rack tray A with 1000 uL tips,13.23,
Aspirate 1000 uLs with 1000 uL tips at High pressure 1 time,5.67,
Move to Heater/Shaker column 1 with 1000 uL tips,13.16,
Dispense 1000 uLs with 1000 uL tips at High pressure 1 time,6.69,
Delay for 2 seconds,2.02,
Dispense 50 uLs with 1000 uL tips at High pressure 1 time,4.04,
Move to Sample Rack tray A with 1000 uL tips,13.07,
Aspirate 1000 uLs with 1000 uL tips at High pressure 1 time,5.67,
Move to Heater/Shaker column 1 with 1000 uL tips,13.2,
Dispense 1000 uLs with 1000 uL tips at High pressure 1 time,6.71,
Delay for 2 seconds,2.01,
Dispense 50 uLs with 1000 uL tips at High pressure 1 time,4.1,
Move to Reagent Cartridge tray A column 4 with 1000 uL tips,12.53,
Aspirate 160 uLs with 1000 uL tips at High pressure 1 time,4.35,
Move to Heater/Shaker column 1 with 1000 uL tips,12.7,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.5,
Move to Reagent Cartridge tray A column 1 with 1000 uL tips,12.99,
Mix 935 uLs with 1000 uL tips at High pressure 1 time,12.26,
Aspirate 935 uLs with 1000 uL tips at High pressure 1 time,5.6,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 350000,12.08,
Dispense 935 uLs with 1000 uL tips at High pressure 1 time,6.46,
Delay for 3 seconds,3.01,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.19,
Move to Reagent Cartridge tray A column 2 with 1000 uL tips,12.36,
Mix 935 uLs with 1000 uL tips at High pressure 1 time,12.12,
Aspirate 935 uLs with 1000 uL tips at High pressure 1 time,5.56,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 350000,12.33,
Dispense 935 uLs with 1000 uL tips at High pressure 1 time,6.53,
Delay for 3 seconds,3.01,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.22,
Move to Reagent Cartridge tray A column 11 with 1000 uL tips,12.55,
Mix 935 uLs with 1000 uL tips at High pressure 1 time,12.24,
Aspirate 935 uLs with 1000 uL tips at High pressure 1 time,5.56,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 350000,12.51,
Dispense 935 uLs with 1000 uL tips at High pressure 1 time,6.5,
Delay for 3 seconds,3.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.24,
Move to Reagent Cartridge tray A column 12 with 1000 uL tips,12.53,
Mix 935 uLs with 1000 uL tips at High pressure 1 time,12.12,
Aspirate 935 uLs with 1000 uL tips at High pressure 1 time,5.71,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 350000,12.47,
Dispense 935 uLs with 1000 uL tips at High pressure 1 time,6.51,
Delay for 3 seconds,3.01,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.27,
Delay for 3 seconds,3.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.17,
Home pipettor fast,12.72,
Shake on with an RPM of 1000,20.04,
Eject tips in A column 1,10.87,
Delay for 20 minutes,1200.01,
Pickup tips from A column 4,21.61,
Shake off,10.01,
Move to Heater/Shaker column 1 with 1000 uL tips,8.08,
Aspirate 860 uLs with 1000 uL tips at High pressure 1 time,5.45,
Move to Sample Rack tray A with 1000 uL tips moving left by 500 up by 270000,12.51,
Shake on with an RPM of 1000,20.04,
Delay for 45 seconds,45.01,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.19,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.41,
Delay for 5 seconds,5.01,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.47,
Delay for 5 seconds,5.01,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.4,
Delay for 5 seconds,5.02,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.51,
Move relative right by 3000,1.34,
Move to Mag Separator column 1 with 1000 uL tips moving up by 30000,12.74,
Shake off,10.02,
Dispense 80 uLs with 1000 uL tips at High pressure 1 time,4.26,
Delay for 3 seconds,3.02,
Dispense 25 uLs with 1000 uL tips at High pressure 1 time,4.19,
Move to Heater/Shaker column 1 with 1000 uL tips,11.14,
Aspirate 860 uLs with 1000 uL tips at High pressure 1 time,5.47,
Move to Sample Rack tray A with 1000 uL tips moving left by 500 up by 270000,12.5,
Shake on with an RPM of 1000,20.05,
Delay for 45 seconds,45.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.21,
Delay for 5 seconds,5,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.52,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.4,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.48,
Delay for 5 seconds,5.03,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.44,
Move relative right by 3000,1.35,
Move to Mag Separator column 1 with 1000 uL tips moving up by 30000,12.76,
Shake off,10.02,
Dispense 80 uLs with 1000 uL tips at High pressure 1 time,4.2,
Delay for 3 seconds,3.01,
Dispense 25 uLs with 1000 uL tips at High pressure 1 time,4.2,
Move to Heater/Shaker column 1 with 1000 uL tips,11.18,
Aspirate 860 uLs with 1000 uL tips at High pressure 1 time,5.48,
Move to Sample Rack tray A with 1000 uL tips moving left by 500 up by 270000,12.52,
Shake on with an RPM of 1000,20.04,
Delay for 45 seconds,45.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.25,
Delay for 5 seconds,5.01,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.46,
Delay for 5 seconds,5.01,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.33,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.47,
Delay for 5 seconds,5.01,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.5,
Move relative right by 3000,1.35,
Move to Mag Separator column 1 with 1000 uL tips moving up by 30000,12.93,
Shake off,10.02,
Dispense 80 uLs with 1000 uL tips at High pressure 1 time,4.18,
Delay for 3 seconds,3.01,
Dispense 25 uLs with 1000 uL tips at High pressure 1 time,4.22,
Move to Heater/Shaker column 1 with 1000 uL tips,11.14,
Aspirate 860 uLs with 1000 uL tips at High pressure 1 time,5.47,
Move to Sample Rack tray A with 1000 uL tips moving left by 500 up by 270000,12.46,
Shake on with an RPM of 1000,20.03,
Delay for 45 seconds,45.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.22,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.53,
Delay for 5 seconds,5.01,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.46,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.47,
Delay for 5 seconds,5.01,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.57,
Move relative right by 3000,1.37,
Move to Mag Separator column 1 with 1000 uL tips moving up by 30000,13.1,
Shake off,10.03,
Dispense 80 uLs with 1000 uL tips at High pressure 1 time,4.21,
Delay for 3 seconds,3.02,
Dispense 25 uLs with 1000 uL tips at High pressure 1 time,4.07,
Move to Heater/Shaker column 1 with 1000 uL tips,11.14,
Aspirate 860 uLs with 1000 uL tips at High pressure 1 time,5.42,
Move to Sample Rack tray A with 1000 uL tips moving left by 500 up by 270000,12.49,
Shake on with an RPM of 1000,20.05,
Delay for 45 seconds,45.01,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.22,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.39,
Delay for 5 seconds,5.01,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.35,
Delay for 5 seconds,5.03,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.47,
Delay for 5 seconds,5.01,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.57,
Move relative right by 3000,1.34,
Move to Mag Separator column 1 with 1000 uL tips moving up by 30000,12.73,
Shake off,10.02,
Dispense 80 uLs with 1000 uL tips at High pressure 1 time,4.24,
Delay for 3 seconds,3.03,
Dispense 25 uLs with 1000 uL tips at High pressure 1 time,4.16,
Change Heater/Shaker Temperature to 21.0 C,20.04,
Move to Heater/Shaker column 1 with 1000 uL tips,11.2,
Aspirate 860 uLs with 1000 uL tips at High pressure 1 time,5.62,
Move to Sample Rack tray C with 1000 uL tips moving left by 500 up by 270000,12.67,
Shake on with an RPM of 1000,20.04,
Delay for 45 seconds,45.01,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.24,
Delay for 5 seconds,5.01,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.46,
Delay for 5 seconds,5.01,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.44,
Delay for 5 seconds,5.02,
Dispense 160 uLs with 1000 uL tips at High pressure 1 time,4.38,
Delay for 5 seconds,5.01,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.64,
Move relative right by 3000,1.34,
Move to Mag Separator column 1 with 1000 uL tips moving up by 30000,12.74,
