Move tray AB,7.88,
Move tray CD,7.73,
Move tray AB,7.69,
Move tray CD,7.68,
Move tray CD,7.71,
Move tray CD,7.83,
Move tray CD,7.75,
Move tray AB,7.7,
Move tray AB,7.78,
Move tray CD,7.77,
Home pipettor,30.79,
Home pipettor,26.48,
Pickup tips from A column 6,18.12,
Move to Reagent Cartridge tray A column 9 with 50 uL tips,9.28,
Aspirate 39 uLs with 50 uL tips at Low pressure 1 time,6.54,
Move to Mag Separator column 2 with 50 uL tips moving up by 40000,15.05,
Dispense 39 uLs with 50 uL tips at Low pressure 1 time,5.59,
Move relative down by 40000,2.33,
Delay for 10 seconds,10.02,
Dispense 20 uLs with 50 uL tips at Low pressure 1 time,4.23,
Mix 40 uLs with 50 uL tips at Low pressure 3 times,38.73,
Move relative up by 40000,2.33,
Delay for 10 seconds,10.01,
Dispense 30 uLs with 50 uL tips at Low pressure 1 time,4.24,
Delay for 10 seconds,10.02,
Dispense 30 uLs with 50 uL tips at Low pressure 1 time,4.23,
Eject tips in A column 6,17.78,
Home pipettor fast,14.82,
Delay for 5 minutes,300.01,
Engage magnet,0.49,
Pickup tips from A column 9,17.84,
Move to Reagent Cartridge tray A column 9 with 200 uL tips,9.28,
Aspirate 100 uLs with 200 uL tips at Low pressure 1 time,8.17,
Move relative up by 20000,2.1,
Dispense 100 uLs with 200 uL tips at Low pressure 1 time,6.91,
Move relative down by 20000,2.1,
Aspirate 100 uLs with 200 uL tips at Low pressure 1 time,8.26,
Move relative up by 20000,2.12,
Dispense 100 uLs with 200 uL tips at Low pressure 1 time,6.91,
Move relative down by 20000,2.09,
Aspirate 100 uLs with 200 uL tips at Low pressure 1 time,8.28,
Move relative up by 20000,2.1,
Dispense 100 uLs with 200 uL tips at Low pressure 1 time,7.51,
Move relative down by 20000,2.1,
Mix 75 uLs with 200 uL tips at Low pressure 2 times,25.85,
Delay for 10 seconds,10.02,
Dispense 25 uLs with 200 uL tips at Low pressure 1 time,4.24,
Eject tips in A column 9,16.91,
Pickup tips from A column 10,22.72,
Delay for 1 minutes,60.02,
Move to Mag Separator column 2 with 200 uL tips,10.64,
Aspirate 89 uLs with 200 uL tips at Low pressure 1 time,6.45,
Move to Mag Separator column 3 with 200 uL tips,13.92,
Dispense 89 uLs with 200 uL tips at Low pressure 1 time,5.49,
Delay for 3 seconds,3.01,
Dispense 20 uLs with 200 uL tips at Low pressure 1 time,4.13,
Disengage magnet,0.47,
Move to Reagent Cartridge tray A column 9 with 200 uL tips,15.07,
Aspirate 78 uLs with 200 uL tips at Low pressure 1 time,7.08,
Move to Mag Separator column 3 with 200 uL tips moving up by 40000,15.05,
Dispense 78 uLs with 200 uL tips at Low pressure 1 time,6.14,
Delay for 10 seconds,10.03,
Dispense 50 uLs with 200 uL tips at Low pressure 1 time,4.51,
Delay for 10 seconds,10.03,
Dispense 50 uLs with 200 uL tips at Low pressure 1 time,4.64,
Move relative down by 40000,2.33,
Mix 100 uLs with 200 uL tips at Low pressure 3 times,40.8,
Move relative up by 40000,2.32,
Delay for 10 seconds,10.03,
Dispense 50 uLs with 200 uL tips at Low pressure 1 time,4.55,
Delay for 10 seconds,10.02,
Dispense 50 uLs with 200 uL tips at Low pressure 1 time,4.49,
Home pipettor fast,15.97,
Delay for 3 minutes,180.02,
Engage magnet,0.47,
Delay for 5 minutes,300.05,
Move to Mag Separator column 3 with 200 uL tips,11.27,
Aspirate 170 uLs with 200 uL tips at Low pressure 1 time,13.62,
Move to Reagent Cartridge tray A column 12 with 200 uL tips,15.67,
Dispense 170 uLs with 200 uL tips at Low pressure 1 time,7.58,
Delay for 3 seconds,3.01,
Dispense 50 uLs with 200 uL tips at Low pressure 1 time,4.55,
Eject tips in A column 10,17.11,
Pickup tips from A column 3,20.39,
Home pipettor,23.61,
Pickup tips from A column 3,18.02,
Move to Reagent Cartridge tray A column 10 with 200 uL tips,9.85,
Aspirate 150 uLs with 200 uL tips at Low pressure 1 time,7.27,
Move to Mag Separator column 3 with 200 uL tips,15.55,
Dispense 150 uLs with 200 uL tips at Low pressure 1 time,6.5,
Delay for 20 seconds,20.02,
