Thermocycling: First denature temperature,3,
Thermocycling: Anneal temperature for cycle 1/40,40,
Thermocycling: Second denature temperature for cycle 1/40,30,
Thermocycling: Anneal temperature for cycle 2/40,40,
Thermocycling: Second denature temperature for cycle 2/40,30,
Home pipettor,6.74,
Change Heater/Shaker Temperature to 60.0 C,20.04,
Engage magnet,0.47,
Pickup tips from A column 1,15.51,
Home pipettor,28.61,
Pickup tips from A column 1,18.48,
Move to Sample Rack tray A with 1000 uL tips,9.94,
Aspirate 1000 uLs with 1000 uL tips at High pressure 1 time,5.84,
Move to Heater/Shaker column 1 with 1000 uL tips,14.57,
Dispense 1000 uLs with 1000 uL tips at High pressure 1 time,6.92,
Delay for 2 seconds,2.01,
Dispense 50 uLs with 1000 uL tips at High pressure 1 time,4.05,
Move to Sample Rack tray A with 1000 uL tips,14.55,
Aspirate 1000 uLs with 1000 uL tips at High pressure 1 time,5.85,
Move to Heater/Shaker column 1 with 1000 uL tips,14.47,
Dispense 1000 uLs with 1000 uL tips at High pressure 1 time,6.95,
Delay for 2 seconds,2.02,
Dispense 50 uLs with 1000 uL tips at High pressure 1 time,4.1,
Move to Sample Rack tray A with 1000 uL tips,14.45,
Aspirate 1000 uLs with 1000 uL tips at High pressure 1 time,5.79,
Move to Heater/Shaker column 1 with 1000 uL tips,14.6,
Dispense 1000 uLs with 1000 uL tips at High pressure 1 time,6.99,
Delay for 2 seconds,2.02,
Dispense 50 uLs with 1000 uL tips at High pressure 1 time,4.05,
Move to Sample Rack tray A with 1000 uL tips,14.45,
Aspirate 1000 uLs with 1000 uL tips at High pressure 1 time,5.83,
Move to Heater/Shaker column 1 with 1000 uL tips,14.63,
Dispense 1000 uLs with 1000 uL tips at High pressure 1 time,7.03,
Delay for 2 seconds,2.02,
Dispense 50 uLs with 1000 uL tips at High pressure 1 time,4.11,
Move to Reagent Cartridge tray A column 4 with 1000 uL tips,13.91,
Aspirate 160 uLs with 1000 uL tips at High pressure 1 time,4.39,
Move to Heater/Shaker column 1 with 1000 uL tips,13.83,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.62,
Move to Reagent Cartridge tray A column 1 with 1000 uL tips,14.36,
Mix 935 uLs with 1000 uL tips at High pressure 1 time,12.46,
Aspirate 935 uLs with 1000 uL tips at High pressure 1 time,5.69,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 370000,13.46,
Dispense 935 uLs with 1000 uL tips at High pressure 1 time,6.67,
Delay for 3 seconds,3.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.25,
Move to Reagent Cartridge tray A column 2 with 1000 uL tips,13.46,
Mix 935 uLs with 1000 uL tips at High pressure 1 time,12.61,
Aspirate 935 uLs with 1000 uL tips at High pressure 1 time,5.69,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 370000,13.49,
Dispense 935 uLs with 1000 uL tips at High pressure 1 time,6.71,
Delay for 3 seconds,3.02,
Dispense 100 uLs with 1000 uL tips at High pressure 1 time,4.19,
Move to Reagent Cartridge tray A column 11 with 1000 uL tips,13.68,
