Move tray AB,7.72,
Move Chip A,32.38,
Move Lid A,32.62,
Move Engaged Chip A,27.65,
Move Chip A,32.47,
Move Lid A,32.94,
Move Chip A,32.67,
Move Chip A,32.4,
Move Chip A,32.4,
Move Chip A,28.38,
Suction cups on,1.97,
Delay for 3 seconds,3.02,
Move relative up by 200000,3.15,
Suction cups off,0.39,
Move relative down by 200000,3.17,
Suction cups on,2.03,
Delay for 3 seconds,3.02,
Move relative up by 200000,3.14,
Suction cups off,0.39,
Move relative down by 200000,3.15,
Move Chip A,33.42,
Move Chip A,33.27,
Pickup tips from A column 1,26.82,
Move to Sample Rack tray A with 1000 uL tips,9.38,
Move to Heater/Shaker column 1 with 1000 uL tips,13.92,
Move to Reagent Cartridge tray A column 1 with 1000 uL tips,13.7,
Move to Heater/Shaker column 1 with 1000 uL tips,13.66,
Home pipettor along Z,5.58,
Shake on with an RPM of 1100,20.05,
Delay for 4 seconds,4.02,
Shake off,10.02,
Move to Heater/Shaker column 1 with 1000 uL tips,6.98,
Move to Mag Separator column 1 with 1000 uL tips,11.88,
Eject tips in A column 1,16.82,
Pickup tips from A column 12,22.87,
Move to Mag Separator column 1 with 200 uL tips,10.33,
Move to DG8 tray A column 2 with 200 uL tips,15.15,
Eject tips in A column 12,17.03,
Move to DG8 tray A column 3 without tips moving down by 677000,16.09,
Generate Demo Droplets,9.5,
Pickup tips from A column 12,23.93,
Move to DG8 tray A column 3 with 200 uL tips,9.65,
Move to Tray tray A column 2 with 200 uL tips,14.99,
Home pipettor along Z,4.92,
Open Tray AB,0.13,
Lower Thermocycler A to -200000 usteps,4.3,
Move Chip A,36.98,
Pickup tips from A column 1,26.92,
Move Chip A,33.28,
Pickup tips from A column 1,26.75,
Move Chip A,29.39,
Pickup tips from A column 1,27.21,
Move to Sample Rack tray A with 1000 uL tips,9.72,
Move to Heater/Shaker column 1 with 1000 uL tips,14.07,
Move to Reagent Cartridge tray A column 1 with 1000 uL tips,13.57,
Move to Heater/Shaker column 1 with 1000 uL tips,13.58,
Home pipettor along Z,5.79,
Shake on with an RPM of 1100,20.05,
Delay for 4 seconds,4.02,
Shake off,10.03,
Move to Heater/Shaker column 1 with 1000 uL tips,6.95,
Move to Mag Separator column 1 with 1000 uL tips moving up by 25000,11.94,
Eject tips in A column 1,17.08,
Pickup tips from A column 12,23.36,
Move to Mag Separator column 1 with 200 uL tips,10.49,
Move to DG8 tray A column 2 with 200 uL tips,15.28,
Eject tips in A column 12,17.05,
Move to DG8 tray A column 3 without tips moving down by 677000,16.38,
Generate Demo Droplets,9.53,
Pickup tips from A column 12,23.93,
Move to DG8 tray A column 3 with 200 uL tips,9.77,
Move to Tray tray A column 1 with 200 uL tips,15.48,
Move Lid A,37.83,
Home pipettor along Z,5.47,
Home pipettor,17.12,
Open Tray AB,0.15,
Move Chip A,33.41,
Move Lid A,32.9,
Move tray AB,7.71,
Move tray AB,7.98,
Open Tray AB,0.22,
Move tray AB,7.79,
Move Chip A,33.41,
Move Lid A,32.69,
Home pipettor,28.6,
Close Tray AB,8.04,
Lower Thermocycler A to -100000 usteps,2.72,
Move Chip A,33.39,
Pickup tips from A column 1,27.12,
Move to Sample Rack tray A with 1000 uL tips,9.7,
Move to Heater/Shaker column 1 with 1000 uL tips,14.03,
Move to Reagent Cartridge tray A column 1 with 1000 uL tips,14.03,
Move to Heater/Shaker column 1 with 1000 uL tips,14.0,
Home pipettor along Z,5.73,
Shake on with an RPM of 1100,20.03,
Delay for 4 seconds,4.01,
Shake off,10.02,
Move to Heater/Shaker column 1 with 1000 uL tips,7.13,
Move to Mag Separator column 1 with 1000 uL tips moving up by 25000,11.86,
Eject tips in A column 1,16.97,
Pickup tips from A column 12,23.19,
Move to Mag Separator column 1 with 200 uL tips,10.51,
Move to DG8 tray A column 2 with 200 uL tips,15.23,
Eject tips in A column 12,17.25,
Move to DG8 tray A column 3 without tips moving down by 677000,16.47,
Generate Demo Droplets,9.58,
Pickup tips from A column 12,24.18,
Move to DG8 tray A column 3 with 200 uL tips,9.76,
Move to Tray tray A column 1 with 200 uL tips,15.42,
Move Lid A,37.8,
Home pipettor along Z,5.48,
Close Tray AB,7.95,
Lower Thermocycler A to -20000 usteps,1.46,
Move clamp A,0.04,
Move clamp A,1.61,
Move tray AB,7.68,
Move Chip A,33.79,
Move Chip A,33.48,
Pickup tips from A column 1,27.11,
Move to Sample Rack tray A with 1000 uL tips,9.61,
Move to Heater/Shaker column 1 with 1000 uL tips,14.04,
Move to Reagent Cartridge tray A column 1 with 1000 uL tips,13.77,
Move to Heater/Shaker column 1 with 1000 uL tips,13.97,
Home pipettor along Z,5.73,
Shake on with an RPM of 1100,20.06,
Delay for 4 seconds,4.02,
Shake off,10.02,
Move to Heater/Shaker column 1 with 1000 uL tips,7.1,
Move to Mag Separator column 1 with 1000 uL tips moving up by 25000,11.87,
Eject tips in A column 1,16.95,
Pickup tips from A column 12,22.97,
Move to Mag Separator column 1 with 200 uL tips,10.44,
Move to DG8 tray A column 2 with 200 uL tips,15.18,
Eject tips in A column 12,17.19,
Move to DG8 tray A column 3 without tips moving down by 677000,16.28,
Generate Demo Droplets,9.53,
Move Lid A,37.48,
Home pipettor along Z,5.43,
Close Tray AB,7.98,
Lower Thermocycler A to -50000 usteps,1.97,
