Home pipettor,2.8,
Home pipettor,4.75,
Pickup tips from A column 12,18.09,
Move to Tray tray A column 1 with 200 uL tips,9.73,
Eject tips in A column 12,16.81,
Pickup tips from A column 4,23.31,
Move to Mag Separator column 1 with 1000 uL tips,10.13,
Move relative up by 20000,2.04,
Home pipettor,52.93,
Pickup tips from B column 7,18.45,
Move to Reagent Cartridge tray A column 8 with 50 uL tips,9.83,
Aspirate 18 uLs with 50 uL tips at Low pressure 1 time,4.09,
Delay for 5 seconds,5.02,
Move to Assay Strip tray A column 1 with 50 uL tips,16.09,
Dispense 18 uLs with 50 uL tips at Low pressure 1 time,4.12,
Move relative up by 50000,2.53,
Delay for 3 seconds,3.02,
Dispense 5 uLs with 50 uL tips at Low pressure 1 time,3.95,
Move relative down by 50000,2.53,
Delay for 2 minutes,120.02,
Eject tips in B column 7,18.78,
Pickup tips from B column 5,22.98,
Move to Mag Separator column 3 with 50 uL tips,10.77,
Aspirate 8 uLs with 50 uL tips at Low pressure 1 time,4.06,
Move to Assay Strip tray A column 1 with 50 uL tips,15.1,
Dispense 8 uLs with 50 uL tips at Low pressure 1 time,4.09,
Aspirate 20 uLs with 50 uL tips at Low pressure 1 time,4.12,
Delay for 3 seconds,3.02,
Dispense 20 uLs with 50 uL tips at Low pressure 1 time,4.05,
Delay for 3 seconds,3.01,
Aspirate 20 uLs with 50 uL tips at Low pressure 1 time,4.1,
Delay for 3 seconds,3.01,
Dispense 20 uLs with 50 uL tips at Low pressure 1 time,4.11,
Delay for 3 seconds,3.02,
Aspirate 20 uLs with 50 uL tips at Low pressure 1 time,4.05,
Delay for 3 seconds,3.01,
Dispense 20 uLs with 50 uL tips at Low pressure 1 time,4.13,
Delay for 3 seconds,3.01,
Aspirate 20 uLs with 50 uL tips at Low pressure 1 time,4.1,
Delay for 3 seconds,3.01,
Dispense 20 uLs with 50 uL tips at Low pressure 1 time,4.11,
Delay for 3 seconds,3.02,
Aspirate 20 uLs with 50 uL tips at Low pressure 1 time,4.11,
Delay for 3 seconds,3.01,
Dispense 20 uLs with 50 uL tips at Low pressure 1 time,4.11,
Delay for 3 seconds,3.02,
Move relative up by 50000,2.53,
Delay for 3 seconds,3.02,
