Pickup tips from A column 12,16.43,
Move to Reagent Cartridge tray A column 5 with 200 uL tips,8.31,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.2,
Move relative up by 400000,3.8,
Dispense 80 uLs with 200 uL tips at High pressure 1 time,4.22,
Dispense 80 uLs with 200 uL tips at High pressure 1 time,4.21,
Move to Reagent Cartridge tray A column 5 with 200 uL tips,11.67,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.24,
Dispense 80 uLs with 200 uL tips at High pressure 1 time,4.34,
Dispense 80 uLs with 200 uL tips at High pressure 1 time,4.24,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.19,
Dispense 80 uLs with 200 uL tips at High pressure 1 time,4.23,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.14,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.24,
Dispense 80 uLs with 200 uL tips at High pressure 2 times,8.59,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.21,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.22,
Dispense 80 uLs with 200 uL tips at High pressure 1 time,4.23,
Dispense 80 uLs with 200 uL tips at High pressure 1 time,4.2,
Aspirate 80 uLs with 200 uL tips at Low pressure 1 time,4.4,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.32,
Move relative backwards by 200,0.9,
Move relative backwards by 500,1.14,
Move relative backwards by 500,1.13,
Move relative backwards by 2000,1.38,
Aspirate 80 uLs with 200 uL tips at Low pressure 1 time,4.34,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.36,
Move to Reagent Cartridge tray A column 5 with 200 uL tips,9.09,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.16,
Dispense 80 uLs with 200 uL tips at High pressure 1 time,4.22,
Dispense 80 uLs with 200 uL tips at High pressure 1 time,4.18,
Aspirate 20 uLs with 200 uL tips at High pressure 4 times,16.41,
Dispense 80 uLs with 200 uL tips at High pressure 1 time,4.24,
Dispense 80 uLs with 200 uL tips at High pressure 1 time,4.19,
Home pipettor fast,13.36,
Move to Reagent Cartridge tray A column 5 with 200 uL tips,9.12,
Aspirate 20 uLs with 200 uL tips at Low pressure 4 times,16.47,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.34,
Dispense 10 uLs with 200 uL tips at Low pressure 1 time,3.94,
Aspirate 80 uLs with 200 uL tips at Low pressure 1 time,4.35,
Dispense 90 uLs with 200 uL tips at Low pressure 1 time,4.31,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.23,
Dispense 90 uLs with 200 uL tips at High pressure 1 time,8.98,
Aspirate 80 uLs with 200 uL tips at Low pressure 1 time,4.34,
Dispense 90 uLs with 200 uL tips at Low pressure 1 time,4.31,
Dispense 10 uLs with 200 uL tips at Low pressure 1 time,4.05,
Home pipettor along Z,6.58,
Move to Reagent Cartridge tray A column 5 with 200 uL tips,5.92,
Aspirate 80 uLs with 200 uL tips at Low pressure 1 time,4.34,
Home pipettor along Z,6.63,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.33,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.22,
Move to Reagent Cartridge tray A column 5 with 200 uL tips,42.28,
Aspirate 80 uLs with 200 uL tips at Low pressure 1 time,4.34,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,44.67,
Aspirate 80 uLs with 200 uL tips at Low pressure 1 time,4.32,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.36,
Aspirate 80 uLs with 200 uL tips at Low pressure 1 time,4.39,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.36,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.23,
Aspirate 80 uLs with 200 uL tips at Low pressure 1 time,4.35,
Aspirate 80 uLs with 200 uL tips at Low pressure 1 time,4.38,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.36,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.34,
Aspirate 80 uLs with 200 uL tips at Low pressure 1 time,4.39,
Aspirate 80 uLs with 200 uL tips at Low pressure 1 time,4.36,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.36,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.37,
Home pipettor along Z,6.6,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.32,
Move to Reagent Cartridge tray A column 5 with 200 uL tips,5.94,
Mix 80 uLs with 200 uL tips at Low pressure 10 times,87.17,
Mix 80 uLs with 200 uL tips at Low pressure 10 times,87.32,
Home pipettor along Z,6.57,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.23,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.18,
Move to Reagent Cartridge tray A column 5 with 200 uL tips,5.94,
Mix 80 uLs with 200 uL tips at High pressure 10 times,85.43,
Home pipettor along Z,6.62,
Dispense 80 uLs with 200 uL tips at High pressure 1 time,4.23,
Move to Reagent Cartridge tray A column 5 with 200 uL tips,5.93,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.26,
Dispense 90 uLs with 200 uL tips at High pressure 1 time,4.31,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.17,
Dispense 90 uLs with 200 uL tips at High pressure 1 time,4.32,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.24,
Dispense 90 uLs with 200 uL tips at High pressure 1 time,4.39,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.29,
Dispense 90 uLs with 200 uL tips at High pressure 1 time,4.36,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.21,
Dispense 90 uLs with 200 uL tips at High pressure 1 time,4.33,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.44,
Dispense 90 uLs with 200 uL tips at High pressure 1 time,4.2,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.21,
Dispense 90 uLs with 200 uL tips at High pressure 1 time,4.23,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.19,
Dispense 90 uLs with 200 uL tips at High pressure 1 time,4.41,
Aspirate 5 uLs with 200 uL tips at High pressure 1 time,3.94,
Dispense 5 uLs with 200 uL tips at Low pressure 1 time,4.03,
Eject tips in A column 12,16.15,
Home pipettor fast,13.47,
Move Chip A,30.31,
Move Chip A,25.0,
Move Chip A,29.93,
Suction cups on,1.94,
Move relative up by 200000,3.19,
Delay for 4 seconds,4.01,
Suction cups off,0.4,
Move relative down by 200000,3.18,
Suction cups on,1.89,
Move relative up by 200000,3.2,
Delay for 4 seconds,4.01,
Suction cups off,0.4,
Suction cups on,1.91,
Move relative up by 200000,3.17,
Delay for 4 seconds,4.02,
Suction cups off,0.4,
Suction cups on,1.9,
Move relative up by 200000,3.19,
Delay for 4 seconds,4.01,
Suction cups off,0.43,
Suction cups on,1.92,
Move relative up by 200000,3.21,
Delay for 4 seconds,4.02,
Suction cups off,0.41,
Suction cups on,1.9,
Move relative up by 200000,3.2,
Delay for 4 seconds,4.01,
Suction cups off,0.4,
Suction cups on,1.91,
Move relative up by 200000,3.18,
Delay for 4 seconds,4.01,
Suction cups off,0.43,
Suction cups on,1.91,
Delay for 2 seconds,2.02,
Move relative up by 200000,3.17,
Delay for 4 seconds,4.01,
Suction cups off,0.4,
Suction cups on,1.93,
Delay for 2 seconds,2.02,
Move relative up by 200000,3.21,
Delay for 4 seconds,4.02,
Suction cups off,0.4,
Suction cups on,1.95,
Delay for 2 seconds,2.01,
Move relative up by 200000,2.95,
Delay for 4 seconds,4.02,
Suction cups off,0.4,
Suction cups on,1.97,
Delay for 2 seconds,2.02,
Move relative up by 200000,3.19,
Delay for 4 seconds,4.01,
Suction cups off,0.42,
Suction cups on,1.91,
Delay for 2 seconds,2.02,
Move relative up by 200000,3.16,
Delay for 4 seconds,4.02,
Suction cups off,0.41,
Suction cups on,1.91,
Delay for 4 seconds,4.03,
Suction cups off,0.43,
Suction cups on,1.9,
Delay for 4 seconds,4.02,
Delay for 6 seconds,6.01,
Suction cups off,0.42,
Suction cups on,1.9,
Delay for 4 seconds,4.02,
Delay for 6 seconds,6.01,
Suction cups off,0.4,
Suction cups on,1.92,
Delay for 4 seconds,4.02,
Delay for 6 seconds,6.01,
Suction cups off,0.4,
Suction cups on,1.91,
Delay for 4 seconds,4.01,
Delay for 6 seconds,6.03,
Suction cups off,0.42,
Suction cups on,1.92,
Delay for 4 seconds,4.02,
Delay for 6 seconds,6.01,
Suction cups off,0.4,
Suction cups on,1.89,
Delay for 4 seconds,4.01,
Delay for 6 seconds,6.02,
Suction cups off,0.41,
Suction cups on,1.92,
Delay for 4 seconds,4.01,
Delay for 6 seconds,6.02,
Suction cups off,0.41,
Suction cups on,1.9,
Delay for 4 seconds,4.02,
Delay for 6 seconds,6.03,
Suction cups off,0.4,
Suction cups on,1.9,
Delay for 4 seconds,4.01,
Delay for 6 seconds,6.04,
Suction cups off,0.42,
Suction cups on,1.9,
Delay for 4 seconds,4.02,
Delay for 6 seconds,6.01,
Suction cups off,0.42,
Suction cups on,1.92,
Move relative up by 100000,2.74,
Delay for 4 seconds,4.02,
Suction cups off,0.42,
Suction cups on,1.9,
Move relative up by 100000,2.74,
Delay for 4 seconds,4.01,
Delay for 4 seconds,4.02,
Suction cups on,1.93,
Delay for 2 seconds,2.02,
Move relative up by 100000,2.74,
Delay for 4 seconds,4.0,
Suction cups off,0.4,
Suction cups on,1.92,
Delay for 2 seconds,2.02,
Move relative up by 100000,2.69,
Delay for 4 seconds,4.02,
Suction cups off,0.4,
Move Chip A,24.35,
Move Chip A,29.97,
Move Chip A,30.08,
Pickup tips from A column 12,16.33,
Move to Reagent Cartridge tray A column 5 with 200 uL tips,8.27,
Aspirate 80 uLs with 200 uL tips at High pressure 1 time,4.21,
Dispense 80 uLs with 200 uL tips at High pressure 1 time,4.34,
Home pipettor along Z,6.72,
Dispense 80 uLs with 200 uL tips at High pressure 1 time,4.22,
Move to Reagent Cartridge tray A column 5 with 200 uL tips,5.81,
Aspirate 80 uLs with 200 uL tips at Low pressure 1 time,4.34,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.36,
Aspirate 80 uLs with 200 uL tips at Low pressure 1 time,4.33,
