Pickup tips from A column 12,16.82,
Move to Reagent Cartridge tray A column 6 with 50 uL tips,8.84,
Aspirate 11 uLs with 50 uL tips at Low pressure 1 time,4.24,
Delay for 5 seconds,5.01,
Move to Assay Strip tray A column 2 with 50 uL tips,14.75,
Dispense 11 uLs with 50 uL tips at Low pressure 1 time,4.1,
Delay for 2 minutes,120.03,
Eject tips in A column 12,17.55,
Pickup tips from B column 3,21.88,
Move to Mag Separator column 3 with 50 uL tips,9.48,
Aspirate 17 uLs with 50 uL tips at Low pressure 1 time,4.3,
Move to Assay Strip tray A column 2 with 50 uL tips,14.0,
Dispense 17 uLs with 50 uL tips at Low pressure 1 time,4.1,
Aspirate 20 uLs with 50 uL tips at Low pressure 1 time,4.34,
Delay for 3 seconds,3.02,
Dispense 20 uLs with 50 uL tips at Low pressure 1 time,4.1,
Delay for 3 seconds,3.02,
Aspirate 20 uLs with 50 uL tips at Low pressure 1 time,4.25,
Delay for 3 seconds,3.02,
Dispense 20 uLs with 50 uL tips at Low pressure 1 time,4.06,
Delay for 3 seconds,3.02,
Aspirate 20 uLs with 50 uL tips at Low pressure 1 time,4.3,
Delay for 3 seconds,3.04,
Dispense 20 uLs with 50 uL tips at Low pressure 1 time,4.03,
Delay for 3 seconds,3.02,
Move relative up by 50000,2.25,
Delay for 3 seconds,3.02,
Dispense 2 uLs with 50 uL tips at Low pressure 1 time,3.89,
Move relative down by 50000,2.26,
Aspirate 5 uLs with 50 uL tips at Low pressure 1 time,4.24,
Move relative up by 50000,2.28,
Dispense 5 uLs with 50 uL tips at Low pressure 1 time,4.07,
Delay for 3 seconds,3.03,
Dispense 2 uLs with 50 uL tips at Low pressure 1 time,3.91,
Move relative down by 50000,2.26,
Aspirate 23 uLs with 50 uL tips at Lowest pressure 1 time,5.04,
Move to DG8 tray B column 2 with 50 uL tips,14.41,
Pause for user input -> Ok Pressed,2.3,
Dispense 22 uLs with 50 uL tips at Lowest pressure 1 time,4.46,
Eject tips in B column 3,16.21,
