Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.27,
Wait 0.5 seconds,delay,0.5,
Wait 0.25 seconds,delay,0.25,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.72,
Wait 3 seconds,delay,3,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.06,
Aspirate 80 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=800, pressure=-20, pipette_tip_type=1000),7.93,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),38.52,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.29,
Aspirate 80 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=800, pressure=-20, pipette_tip_type=1000),7.94,
Dispense 80 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=800, pressure=20, turn_off_air_valve=True),4.98,
Wait 2 seconds,delay,2,
Dispense 15 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=150, pressure=20, turn_off_air_valve=True),4.09,
Aspirate 180 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1800, pressure=-100, pipette_tip_type=200),7.18,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),46.0,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.09,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-10400, velocity='20000'),1.59,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-12400, velocity='20000'),1.37,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-14400, velocity='20000'),1.37,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1047000, velocity='80000'),1.14,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1052000, velocity='80000'),1.61,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1057000, velocity='80000'),1.58,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1055000, velocity='80000'),1.38,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-997000, velocity='80000'),1.35,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1002000, velocity='80000'),1.59,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1007000, velocity='80000'),1.6,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1012000, velocity='80000'),1.61,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),45.17,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.27,
Wait 0.5 seconds,delay,0.5,
Wait 0.25 seconds,delay,0.25,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.74,
Wait 2 seconds,delay,2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.29,
Aspirate 80 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=800, pressure=-20, pipette_tip_type=1000),7.91,
Dispense 80 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=800, pressure=20, turn_off_air_valve=True),5.07,
Wait 2 seconds,delay,2,
Dispense 15 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=150, pressure=20, turn_off_air_valve=True),4.1,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),32.21,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1060000, velocity='80000'),1.59,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1062000, velocity='80000'),1.38,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-67500, velocity='150000'),2.51,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-117500, velocity='150000'),2.51,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1064000, velocity='80000'),1.36,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-116500, velocity='150000'),1.13,
Aspirate 180 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1800, pressure=-100, pipette_tip_type=200),7.19,
Wait 30 seconds,delay,30,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),26.61,
Wait 30 seconds,delay,30,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.67,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.66,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.14,
Wait 0.5 seconds,delay,0.5,
Wait 0.25 seconds,delay,0.25,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.68,
Wait 2 seconds,delay,2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.1,
Aspirate 80 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=800, pressure=-20, pipette_tip_type=1000),7.95,
Dispense 80 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=800, pressure=20, turn_off_air_valve=True),5.08,
Wait 2 seconds,delay,2,
Dispense 15 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=150, pressure=20, turn_off_air_valve=True),4.07,
Aspirate 180 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1800, pressure=-100, pipette_tip_type=200),7.14,
Wait 30 seconds,delay,30,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.69,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.15,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-200600, velocity='20000'),1.57,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-195600, velocity='20000'),1.57,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-190600, velocity='20000'),1.54,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-680000, velocity='80000'),16.07,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-195600, velocity='20000'),1.45,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),41.53,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.15,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-237067, velocity='20000'),1.99,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-248800, velocity='20000'),2.02,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-195850, velocity='20000'),5.48,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-203800, velocity='150000'),1.12,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1012000, velocity='80000'),23.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.07,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),17.35,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.74,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.76,
