Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),58.03,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.13,
Aspirate 1000 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=10000, pressure=-300, pipette_tip_type=1000),5.72,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),44.97,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=100, turn_off_air_valve=True),7.21,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=300, turn_off_air_valve=True),4.26,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.16,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-771000, velocity='150000'),4.19,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1171000, velocity='150000'),6.44,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-300000, velocity='80000'),8.09,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1371000, velocity='150000'),4.15,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1571000, velocity='150000'),4.36,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1771000, velocity='150000'),4.19,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-600000, velocity='80000'),8.09,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-900000, velocity='80000'),8.1,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1000000, velocity='80000'),3.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-52200, velocity='20000'),1.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1773000, velocity='150000'),1.39,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1775000, velocity='150000'),1.4,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1777000, velocity='150000'),1.38,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1779000, velocity='150000'),1.37,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1781000, velocity='150000'),1.4,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-52700, velocity='20000'),1.15,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1040000, velocity='80000'),2.54,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1050000, velocity='80000'),1.86,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1045000, velocity='80000'),1.64,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1048000, velocity='80000'),1.4,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1047000, velocity='80000'),1.17,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),45.46,
Wait 3 seconds,delay,3,
Wait 3 seconds,delay,3,
Wait 3 seconds,delay,3,
Wait 2 seconds,delay,2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-523000, velocity='80000'),1.39,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-526000, velocity='80000'),1.37,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-524000, velocity='80000'),1.38,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),28.63,
Wait 3 seconds,delay,3,
Wait 2 seconds,delay,2,
Wait 3 seconds,delay,3,
Wait 2 seconds,delay,2,
Wait 3 seconds,delay,3,
Wait 2 seconds,delay,2,
Wait 3 seconds,delay,3,
Wait 2 seconds,delay,2,
