Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),45.27,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=148371, velocity='800000'),5.0,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=63870, velocity='800000'),4.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-631000, velocity='150000'),0.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-629000, velocity='150000'),0.93,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-627000, velocity='150000'),0.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-625000, velocity='150000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-623000, velocity='150000'),0.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-234900, velocity='20000'),0.71,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-621000, velocity='150000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-622000, velocity='150000'),0.9,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-623000, velocity='150000'),0.88,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1059000, velocity='80000'),0.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1061000, velocity='80000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-861000, velocity='80000'),0.98,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-627000, velocity='150000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-625000, velocity='150000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-623000, velocity='150000'),0.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-224150, velocity='20000'),0.73,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-627000, velocity='150000'),0.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-625000, velocity='150000'),0.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-623000, velocity='150000'),0.93,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-627000, velocity='150000'),0.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-625000, velocity='150000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-623000, velocity='150000'),0.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-207750, velocity='20000'),0.71,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-207950, velocity='20000'),0.74,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1436019, velocity='80000'),26.07,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-619000, velocity='150000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-621000, velocity='150000'),0.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-623000, velocity='150000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-147850, velocity='20000'),0.71,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-147950, velocity='20000'),0.71,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-622000, velocity='150000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1536019, velocity='80000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1236019, velocity='80000'),2.38,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=95660, velocity='800000'),4.87,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=86551, velocity='800000'),4.87,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1421000, velocity='150000'),0.93,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1419000, velocity='150000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=94661, velocity='800000'),4.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=79826, velocity='800000'),4.99,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=83032, velocity='800000'),4.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=85573, velocity='800000'),4.97,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),44.09,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=101463, velocity='800000'),5.0,
Aspirate 600 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=6000, pressure=-100, pipette_tip_type=1000),5.47,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-738000, velocity='800000'),0.91,
Dispense 600 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=6000, pressure=100, turn_off_air_valve=True),13.68,
Wait 5 seconds,delay,5,
Dispense 120 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1200, pressure=100, turn_off_air_valve=True),4.86,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-955000, velocity='800000'),0.95,
Aspirate 850 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8500, pressure=-100, pipette_tip_type=1000),6.28,
Dispense 850 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=8500, pressure=100, turn_off_air_valve=True),13.72,
Wait 2 seconds,delay,2,
Dispense 170 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1700, pressure=100, turn_off_air_valve=True),5.28,
Wait 2 seconds,delay,2,
Dispense 170 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1700, pressure=100, turn_off_air_valve=True),5.28,
Aspirate 600 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=6000, pressure=-100, pipette_tip_type=1000),5.36,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-738000, velocity='800000'),0.94,
Dispense 600 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=6000, pressure=100, turn_off_air_valve=True),13.64,
Wait 2 seconds,delay,2,
Dispense 120 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1200, pressure=100, turn_off_air_valve=True),4.9,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-955000, velocity='800000'),0.93,
Aspirate 850 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8500, pressure=-100, pipette_tip_type=1000),6.27,
Dispense 850 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=8500, pressure=100, turn_off_air_valve=True),13.59,
Wait 2 seconds,delay,2,
Dispense 170 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1700, pressure=100, turn_off_air_valve=True),5.25,
Wait 2 seconds,delay,2,
Dispense 170 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1700, pressure=100, turn_off_air_valve=True),5.25,
