Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),14.45,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=114397, velocity='800000'),5.11,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),17.35,
Wait 1 second,delay,1,
Wait 0.5 seconds,delay,0.5,
Wait 0.25 seconds,delay,0.25,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),46.51,
Wait 1 second,delay,1,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=98501, velocity='800000'),4.85,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=200),3.25,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-188900, velocity='300000'),0.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1019497, velocity='800000'),0.93,
Dispense 10 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=100, pressure=20, turn_off_air_valve=True),4.09,
Aspirate 25 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=250, pressure=-8, pipette_tip_type=200),4.57,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-188400, velocity='300000'),0.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1020297, velocity='800000'),0.94,
Wait 15 seconds,delay,15,
Dispense 8 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=80, pressure=20, turn_off_air_valve=True),3.98,
Aspirate 16 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=160, pressure=-8, pipette_tip_type=200),3.93,
Wait 10 seconds,delay,10,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-189900, velocity='300000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-870297, velocity='800000'),0.92,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=20, turn_off_air_valve=True),4.25,
Dispense 2 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=20, pressure=20, turn_off_air_valve=True),4.0,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),37.51,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-40000, velocity='300000'),0.99,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1003565, velocity='800000'),0.93,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1003565, velocity='800000'),0.99,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1008565, velocity='800000'),0.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1111111, velocity='800000'),3.59,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1114111, velocity='800000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1119111, velocity='800000'),0.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1124111, velocity='800000'),0.95,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),4.01,
Wait 3 seconds,delay,3,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),4.0,
Wait 3 seconds,delay,3,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),4.0,
Wait 3 seconds,delay,3,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),3.99,
Wait 3 seconds,delay,3,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),3.98,
Wait 3 seconds,delay,3,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),3.98,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-188900, velocity='300000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1019318, velocity='800000'),0.93,
Aspirate 6 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=60, pressure=-8, pipette_tip_type=200),3.35,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),3.85,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-40000, velocity='300000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1120000, velocity='800000'),3.53,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1124000, velocity='800000'),0.95,
