Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),44.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-250000, velocity='150000'),2.49,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-300000, velocity='150000'),2.48,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-250000, velocity='150000'),2.49,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-200000, velocity='150000'),2.48,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-250000, velocity='150000'),2.5,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-745000, velocity='80000'),2.72,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-200000, velocity='150000'),2.51,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-945000, velocity='80000'),5.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1145000, velocity='80000'),5.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1295000, velocity='80000'),4.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1345000, velocity='80000'),2.71,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-253800, velocity='20000'),1.58,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-249800, velocity='20000'),1.36,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-249300, velocity='20000'),1.1,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1355000, velocity='80000'),1.81,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1365000, velocity='80000'),1.81,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),52.75,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-249300, velocity='20000'),1.15,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1095000, velocity='80000'),10.14,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1195000, velocity='80000'),3.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1295000, velocity='80000'),3.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1345000, velocity='80000'),2.75,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1355000, velocity='80000'),1.8,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1360000, velocity='80000'),1.65,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1365000, velocity='80000'),1.67,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),52.75,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-249300, velocity='20000'),21.88,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-200000, velocity='150000'),4.39,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1365000, velocity='80000'),30.53,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1367000, velocity='80000'),1.39,
