Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),40.4,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.31,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),17.53,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.34,
Aspirate 935 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9350, pressure=-300, pipette_tip_type=1000),54.6,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),44.75,
Aspirate 2 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=20, pressure=-20, pipette_tip_type=1000),4.05,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-770000, velocity='80000'),1.86,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-780000, velocity='80000'),1.84,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-775000, velocity='80000'),1.62,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-777000, velocity='80000'),1.39,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-779000, velocity='80000'),1.38,
Aspirate 200 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2000, pressure=-100, pipette_tip_type=1000),7.3,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),5.58,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),5.25,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),5.31,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),5.46,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),5.53,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),5.89,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),52.87,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.16,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1089000, velocity='80000'),1.62,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1094000, velocity='80000'),1.62,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1099000, velocity='80000'),1.6,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1100000, velocity='80000'),1.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1105000, velocity='80000'),1.62,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1100000, velocity='80000'),1.62,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1101000, velocity='80000'),1.17,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=200),4.57,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.59,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.12,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-776000, velocity='80000'),1.84,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-791000, velocity='80000'),2.09,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-776000, velocity='80000'),2.07,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-781000, velocity='80000'),1.61,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-681000, velocity='80000'),3.9,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-631000, velocity='80000'),2.77,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-581000, velocity='80000'),2.77,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-531000, velocity='80000'),2.74,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-481000, velocity='80000'),2.77,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1522250, velocity='150000'),3.2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1822250, velocity='150000'),5.51,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),26.49,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-397350, velocity='20000'),5.36,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-300000, velocity='80000'),8.08,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-500000, velocity='80000'),6.01,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-399350, velocity='20000'),1.38,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-550000, velocity='80000'),2.79,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-600000, velocity='80000'),2.77,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-399150, velocity='20000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-650000, velocity='80000'),2.75,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-655000, velocity='80000'),1.62,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-660000, velocity='80000'),1.62,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-662000, velocity='80000'),1.39,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-664000, velocity='80000'),1.38,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-663000, velocity='80000'),1.16,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-363000, velocity='80000'),8.08,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-563000, velocity='80000'),6.02,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-513000, velocity='80000'),2.77,
