Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),4.83,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.28,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-50000, velocity='80000'),2.75,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-250000, velocity='80000'),5.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-450000, velocity='80000'),5.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-650000, velocity='80000'),5.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-750000, velocity='80000'),3.87,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-340000, velocity='150000'),1.83,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-335000, velocity='150000'),1.6,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-337000, velocity='150000'),1.36,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-800000, velocity='80000'),2.76,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-850000, velocity='80000'),2.72,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-870000, velocity='80000'),2.05,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-850000, velocity='80000'),2.04,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-870000, velocity='80000'),2.05,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-890000, velocity='80000'),2.05,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-900000, velocity='80000'),1.82,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-200000, velocity='80000'),5.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-400000, velocity='80000'),5.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-600000, velocity='80000'),5.93,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-800000, velocity='80000'),5.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-850000, velocity='80000'),2.74,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-900000, velocity='80000'),2.75,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-890000, velocity='80000'),1.83,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.28,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-30000, velocity='80000'),2.25,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-330000, velocity='80000'),7.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-630000, velocity='80000'),7.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-730000, velocity='80000'),3.86,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-830000, velocity='80000'),3.88,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-930000, velocity='80000'),3.88,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1030000, velocity='80000'),3.85,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-930000, velocity='80000'),3.85,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-300000, velocity='80000'),7.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-600000, velocity='80000'),7.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-700000, velocity='80000'),3.86,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-800000, velocity='80000'),3.88,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-850000, velocity='80000'),2.74,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-900000, velocity='80000'),2.73,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-950000, velocity='80000'),2.72,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-970000, velocity='80000'),2.04,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-980000, velocity='80000'),1.82,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-990000, velocity='80000'),1.82,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1000000, velocity='80000'),1.81,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),54.56,
